ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id_2,identifier,REG_NAME,DOC_TITLE,DOC_LINK,LAST_MODI,VALID_FROM,VALID_UNTI,typ_code,typ_name_d,typ_name_f,typ_name_i,TYPE_2,origin,LEVEL_DB,descriptio,descript_1,descript_2,descript_3,remark,n,distance,feature_x,feature_y,nearest_x,nearest_y
"148","1.5","160","3970","8302",Dietlikerstrasse 64,Kloten,Zurich,Switzerland,"0","158657171","64, Dietlikerstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.44329035,8.59071275055883",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.002841918971498,8.590712750558829,47.443290349999998,8.589737115329079,47.440621147995834
"149","1.5","120","3660","8302",Dietlikerstrasse 64,Kloten,Zurich,Switzerland,"0","158657171","64, Dietlikerstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.44329035,8.59071275055883",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.002841918971498,8.590712750558829,47.443290349999998,8.589737115329079,47.440621147995834
"150","1.5","130","4160","8302",Widenstrasse 11,Kloten,Zurich,Switzerland,"0","44806384","11,13, Widenstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.446188250000006,8.57781083347723",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.000555971978318,8.577810833477230,47.446188250000006,8.577256796580254,47.446141903938013
"151","1.5","20","2220","8302",Waldeggweg 1,Kloten,Zurich,Switzerland,"0","435029586","Waldeggweg, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4409082,8.5763885",17,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"61",,,,,,"1",0.000152118373343,8.576388500000000,47.440908200000003,8.576269935434702,47.440812898146064
"152","1.5","130","4020","8302",Waldeggweg 1,Kloten,Zurich,Switzerland,"0","435029586","Waldeggweg, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4409082,8.5763885",17,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"61",,,,,,"1",0.000152118373343,8.576388500000000,47.440908200000003,8.576269935434702,47.440812898146064
"153","1.5","18","3070","8302",Schaffhauserstrasse 22,Kloten,Zurich,Switzerland,"0","1151394385","Schaffhauserstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,primary,"47.4526535,8.5804997",100,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"60",,,,,,"1",0.000056672014322,8.580499700000003,47.452653499999997,8.580495087263772,47.452709983978885
"154",,"2","120","8302",Haerdlenstrasse 90,Kloten,Zurich,Switzerland,"0","1170376306","90, Härdlenstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4557999,8.590858868041764",71,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"62",,,,,,"1",0.000737883656835,8.590858868041764,47.455799900000002,8.590296047664317,47.456277084989033
"155","1.5","19","3620","8302",Widenstrasse 1,Kloten,Zurich,Switzerland,"0","11790760","Widenstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.446285,8.5773798",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.000134503850679,8.577379799999999,47.446285000000003,8.577245764295022,47.446273787701465
"156",,,"120","8302",Chraenzlerstrasse 13,Kloten,Zurich,Switzerland,"0","11116100962","13, Chränzlerstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4645953,8.5797372",150,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"58",,,,,,"1",0.000040064130711,8.579737200000000,47.464595299999999,8.579710094086364,47.464565797389682
"157","1.5","11","2520","8302",Flurstrasse 11,Kloten,Zurich,Switzerland,"0","45670568","11, Flurstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.453272600000005,8.590928951041658",100,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"60",,,,,,"1",0.000175950525698,8.590928951041658,47.453272600000005,8.590926819051408,47.453096662391431
"158","2.5","10","2520","8302",Marktgasse 10,Kloten,Zurich,Switzerland,"0","99174216","10, Marktgasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,construction,"47.449888099999995,8.58337289916333",150,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"58",,,,,,"1",0.000898878552737,8.583372899163329,47.449888099999995,8.583274987632311,47.450781630069251
"159","2","3","1160","8302",Schaffhauserstrasse 117,Kloten,Zurich,Switzerland,"0","45897808","117, Schaffhauserstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4498571,8.58117785",150,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"58",,,,,,"1",0.000624055187380,8.581177850000000,47.449857100000003,8.581626628102001,47.449423460642862
"160","2","3","2180","8302",Obstgartenstrasse 22,Kloten,Zurich,Switzerland,"0","45897819","Apartments Swiss Star GmbH, 22,24, Obstgartenstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.45151215,8.57891087649362",100,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"60",,,,,,"1",0.000194926887091,8.578910876493619,47.451512149999999,8.578782807390024,47.451659101679184
"161",,"3","1160","8302",,Kloten,Zurich,Switzerland,"0","1682154","Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",boundary,administrative,"47.4525133,8.5861477",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.000339660645901,8.586147700000000,47.452513300000000,8.586155298136402,47.452173724349080
"162","2","3","1960","8302",Obstgartenstrasse 22,Kloten,Zurich,Switzerland,"0","45897819","Apartments Swiss Star GmbH, 22,24, Obstgartenstrasse, Kloten, Bezirk Bülach, Zürich, 8302, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.45151215,8.57891087649362",100,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"60",,,,,,"1",0.000194926887091,8.578910876493619,47.451512149999999,8.578782807390024,47.451659101679184
"164","1.5","170","7010","8600",Sonnentalstrasse 17,Duebendorf,Zurich,Switzerland,"0","11646209764","17, Sonnentalstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3970392,8.6013708",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001840718087758,8.601370800000000,47.397039200000002,8.602321848294396,47.395463208178853
"165","1.5","120","3230","8600",Giessenstrasse 1,Duebendorf,Zurich,Switzerland,"0","152197129","Giessenstrasse, Huebwisen, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4019176,8.6115854",88,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"55",,,,,,"1",0.000738479867337,8.611585399999999,47.401917599999997,8.611701936734432,47.401188373214978
"166","1.5","20","2650","8600",Ahornstrasse 15,Duebendorf,Zurich,Switzerland,"0","126507736","15, Ahornstrasse, Högler, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.390715400000005,8.614915423871588",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.005137594963709,8.614915423871588,47.390715400000005,8.613489400414112,47.395651120728523
"167","2","8","1470","8600",Rotbuchstrasse 7B,Duebendorf,Zurich,Switzerland,"0","4307255980","7b, Rotbuchstrasse, Chriesmatt, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4057179,8.6230865",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.000090757870909,8.623086499999999,47.405717899999999,8.623060277015588,47.405804786973825
"168","1.5","150","4420","8600",Grundstrasse 17,Duebendorf,Zurich,Switzerland,"0","52879609","17, Grundstrasse, Im Grund, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40010325,8.619304903051464",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.000002853493966,8.619304903051464,47.400103250000001,8.619304359400481,47.400106051226771
"169","2","6","1230","8600",Leepuentstrasse 18,Duebendorf,Zurich,Switzerland,"0","6571835193","Gemeinschaftspraxis Leepünt 18, 18, Leepüntstrasse, Leepünt, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",amenity,doctors,"47.3957317,8.6176754",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.001046288891228,8.617675400000000,47.395731699999999,8.617381957619548,47.396735996775490
"170","1.5","20","3250","8600",Zeisigweg 3,Duebendorf,Zurich,Switzerland,"0","44503844","3, Zeisigweg, Birchlen, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39533350000001,8.61226501847937",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.000028432673858,8.612265018479370,47.395333500000007,8.612272681556378,47.395306119455938
"171","1.5","120","6080","8600",Sonnentalstrasse 13,Duebendorf,Zurich,Switzerland,"0","11646209762","13, Sonnentalstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3968744,8.6019996",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001404056569566,8.601999599999999,47.396874400000002,8.602616563010193,47.395613157955587
"172","1.5","170","7740","8600",Sonnentalstrasse 13,Duebendorf,Zurich,Switzerland,"0","11646209762","13, Sonnentalstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3968744,8.6019996",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001404056569566,8.601999599999999,47.396874400000002,8.602616563010193,47.395613157955587
"173","1.5","120","5160","8600",Sonnentalstrasse 17,Duebendorf,Zurich,Switzerland,"0","11646209764","17, Sonnentalstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3970392,8.6013708",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001840718087758,8.601370800000000,47.397039200000002,8.602321848294396,47.395463208178853
"174","1.5","120","5040","8600",Sonnentalstrasse 13,Duebendorf,Zurich,Switzerland,"0","11646209762","13, Sonnentalstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3968744,8.6019996",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001404056569566,8.601999599999999,47.396874400000002,8.602616563010193,47.395613157955587
"175","1.5","15","3500","8600",Leepuentstrasse 20,Duebendorf,Zurich,Switzerland,"0","183415850","20, Leepüntstrasse, Leepünt, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39545685,8.617997950000007",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.001400570401491,8.617997950000008,47.395456850000002,8.617605145760136,47.396801209430613
"176","1.5","140","4890","8600",Ringstrasse 20,Duebendorf,Zurich,Switzerland,"0","66823823","20, Ringstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.397740150000004,8.603934038914236",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001348092969582,8.603934038914236,47.397740150000011,8.604517012370568,47.396524626818881
"177","1.5","15","3300","8600",Ringstrasse 20,Duebendorf,Zurich,Switzerland,"0","66823823","20, Ringstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.397740150000004,8.603934038914236",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001348092969582,8.603934038914236,47.397740150000011,8.604517012370568,47.396524626818881
"178","1.5","140","3860","8600",Am Giessenpark 15,Duebendorf,Zurich,Switzerland,"0","6870832193","Atelier Anna, 15, Am Giessenpark, Huebwisen, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",shop,tailor,"47.4013961,8.6120933",88,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"55",,,,,,"1",0.000150956127670,8.612093300000000,47.401396099999999,8.612114014220429,47.401246571830235
"179","1.5","150","5990","8600",Sonnentalstrasse 15,Duebendorf,Zurich,Switzerland,"0","11646209763","15, Sonnentalstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3972695,8.601636",88,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"55",,,,,,"1",0.001890626084237,8.601635999999999,47.397269500000000,8.600849379220985,47.398988713407469
